Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names	LFQ intensity Primed 1	LFQ intensity Primed 2	LFQ intensity Primed 3	LFQ intensity Primed+PRC2i 1	LFQ intensity Primed+PRC2i 2	LFQ intensity Primed+PRC2i 3	log2 fold change	p-value
Q53EY9;Q8NEZ5;H3BTH6;H3BRE0;B4DFX7;H3BVA4;H3BUC1;H3BTR7	Q53EY9;Q8NEZ5;H3BTH6	F-box only protein 22	FBXO22	25.5327	25.26857	25.21393	25.26685	25.36953	25.91246	-0.177880605	0.327855099
Q53EZ4;H0Y432	Q53EZ4	Centrosomal protein of 55 kDa	CEP55	23.79094	24.21712	24.16069	24.18291	23.9664	22.84082	0.392875036	0.377361592
Q53F19;L0R6D6;K7ELP6	Q53F19;L0R6D6	Uncharacterized protein C17orf85	C17orf85	27.71267	27.78613	27.51773	27.81158	27.78662	27.83726	-0.139645259	0.792094242
Q53F20;Q9BTT0;Q5TB19;E9PPH5;B4E0D5;E9PLC4;Q5TB25;H0YCE2	Q53F20;Q9BTT0;Q5TB19	Acidic leucine-rich nuclear phosphoprotein 32 family member E	ANP32E	29.99564	29.75457	30.03577	30.28835	30.21894	29.77316	-0.164822896	0.376309845
Q53F35;Q92688	Q53F35;Q92688	Acidic leucine-rich nuclear phosphoprotein 32 family member B	ANP32B	27.42069	27.05113	27.69995	27.23644	27.64636	28.44127	-0.384098689	0.406901228
Q53F51;O43427;H0YCE7;E9PSD3;B4DKH9;E9PJW6;B4DR95	Q53F51;O43427;H0YCE7;E9PSD3	Acidic fibroblast growth factor intracellular-binding protein	FIBP	24.74955	25.01827	25.08695	25.40889	25.09188	25.00509	-0.217030843	0.607448677
Q53F76;A0A024R4C1;Q9BUI4;E9PHH9;Q9BT08	Q53F76;A0A024R4C1;Q9BUI4;E9PHH9;Q9BT08	DNA-directed RNA polymerase III subunit RPC3	POLR3C	25.97472	26.60625	26.45453	26.28919	26.5809	27.0257	-0.28676033	0.427697713
Q53F82;A0A0S2Z3K8;O75461;Q6Q9Z7;B7Z1I8;Q53FX2;Q53YM3;F8WC40;F8WEZ5;Q2Z196;Q2Z197;Q6Q9Z5	Q53F82;A0A0S2Z3K8;O75461;Q6Q9Z7;B7Z1I8;Q53FX2;Q53YM3	Transcription factor E2F6	E2F6	24.96754	24.75786	24.62973	25.30208	25.02238	24.9033	-0.290872574	0.880683252
Q53F88;P29083;E9PER7;Q05DN6;C9IYL4;C9J329	Q53F88;P29083	General transcription factor IIE subunit 1	GTF2E1	27.29404	26.97771	27.40056	27.4227	27.09013	27.47854	-0.10635376	0.238562795
Q53FE5;A0A024QZ81;Q9NVZ3;B4DUR7;F6SKB8;D6RAN6;D6RB24;H0Y970	Q53FE5;A0A024QZ81;Q9NVZ3;B4DUR7;F6SKB8;D6RAN6;D6RB24	Adaptin ear-binding coat-associated protein 2	NECAP2	25.4373	25.56299	25.47927	25.48222	25.68086	25.2484	0.022690455	0.060362032
Q53FG6;Q15427;B3KUJ0;Q5SZ64	Q53FG6;Q15427;B3KUJ0;Q5SZ64	Splicing factor 3B subunit 4	SF3B4	20.7107	26.81446	27.87426	26.63603	26.18378	26.51003	-1.310136795	0.229556398
Q53FI7;B7Z6U8;Q13642;Q5JXH8;B7Z5V0;Q5JXI8;B7Z4B7;Q5JXI2;Q5JXI3;Q5JXH7;A0A0D9SFZ9;Q5JXH9;B7Z5T3;A0A0D9SFB0;A0A0D9SFI6;B7Z9A1;A0A0D9SG53;Q5JXI0;A0A0D9SGB2;B3KRI9;A0A0D9SGD1	Q53FI7;B7Z6U8;Q13642;Q5JXH8;B7Z5V0;Q5JXI8;B7Z4B7;Q5JXI2;Q5JXI3;Q5JXH7;A0A0D9SFZ9;Q5JXH9;B7Z5T3;A0A0D9SFB0;A0A0D9SFI6;B7Z9A1;A0A0D9SG53;Q5JXI0;A0A0D9SGB2	Four and a half LIM domains protein 1	FHL1	26.01869	26.09583	25.50054	26.24284	26.28857	26.09939	-0.338576635	0.800862057
Q53FM2;Q96IY1;B2R9C5;B4E071;Q5SY74;Q5SY76	Q53FM2;Q96IY1;B2R9C5;B4E071	Kinetochore-associated protein NSL1 homolog	C1orf48;NSL1	25.78072	25.68086	25.81526	26.15553	25.82019	25.72502	-0.141300837	0.44429054
Q53FR9;Q9P000;B4DQW0;B4DIH0;E9PJ95	Q53FR9;Q9P000;B4DQW0	COMM domain-containing protein 9	COMMD9	25.503	25.74463	26.05103	25.90713	25.92345	25.8876	-0.139840444	0.367999147
Q53FS4;B2R774;A0A024R2A7;P49257;A0PJ85;B4DVV0	Q53FS4;B2R774;A0A024R2A7;P49257	Protein ERGIC-53	LMAN1	26.62519	26.72598	27.2488	26.5086	26.71162	26.91787	0.153964361	0.272456122
Q53FU3;A0A024RB72;F8VVA7;P61923;F8VXB1;F8W156;F8W651;F8VYZ4;F8VUC5;F8VXR1;F8VYK5;F8VYE0	Q53FU3;A0A024RB72;F8VVA7;P61923;F8VXB1;F8W156;F8W651;F8VYZ4;F8VUC5;F8VXR1	Coatomer subunit zeta-1	COPZ1	27.12228	27.15711	28.33211	27.46599	27.9546	27.8715	-0.22686259	0.206215017
Q53FW2;P60891;B1ALA7;Q15244	Q53FW2;P60891	Ribose-phosphate pyrophosphokinase 1	PRPS1	26.3678	26.57264	27.34011	26.26193	26.39873	27.06353	0.185451508	0.183182519
Q53FW7;B2R8X4;A8IE48;Q06546;Q8IYS3	Q53FW7;B2R8X4;A8IE48;Q06546;Q8IYS3	GA-binding protein alpha chain	GABPA	26.25283	26.45312	26.41161	26.39249	26.40683	26.5366	-0.07278951	0.404210238
Q53FX5;Q9NUP9;G3V1D4;J3KN23	Q53FX5;Q9NUP9;G3V1D4	Protein lin-7 homolog C	LIN7C	25.63059	25.757	26.28826	26.03065	26.08936	26.79017	-0.411444982	0.579459473
Q53G16;A0A0U4B4U6;Q9UMR2;Q2NL95;H3BQK0;A0A024QZ90;B4DL69;Q59FQ9;H3BN59;H3BMQ5;H3BTX1	Q53G16;A0A0U4B4U6;Q9UMR2;Q2NL95;H3BQK0;A0A024QZ90;B4DL69;Q59FQ9	ATP-dependent RNA helicase DDX19B	DDX19B;hCG_1998531	24.60224	24.17995	24.90844	24.50039	24.69668	24.0634	0.143384298	0.19510693
Q53G61;Q53G21;P09661;H0YLR3;H0YKK0;Q6NVW9;Q9UEN1;O95485	Q53G61;Q53G21;P09661	U2 small nuclear ribonucleoprotein A	SNRPA1	28.99261	29.15788	29.48746	29.2151	29.28747	29.69377	-0.186124802	0.374826944
Q53G71;V9HW88;P27797;B4DHR1;K7EJB9;B4E2Y9;K7EL50	Q53G71;V9HW88;P27797;B4DHR1;K7EJB9	Calreticulin	HEL-S-99n;CALR	28.72159	28.60095	28.60084	28.42482	28.48903	28.38014	0.209796906	1.828469096
Q53GE2;Q53GC7;A4D0V4;P47755;F8W9N7;C9JUG7;A0A0D9SET8;B4DE01;F8WED3	Q53GE2;Q53GC7;A4D0V4;P47755;F8W9N7;C9JUG7;A0A0D9SET8;B4DE01	F-actin-capping protein subunit alpha-2	CAPZA2	28.25214	28.8242	28.75168	28.16048	28.5486	29.04523	0.024572372	0.026330173
Q53GF4;Q15833;O00184;B4DY46;M0R0M7;M0R118;M0R1A1;M0QZ54;M0R376;M0R0D4;R4GMY7;A0A087WUN8;Q8WYX9	Q53GF4;Q15833;O00184;B4DY46;M0R0M7	Syntaxin-binding protein 2	STXBP2	26.39934	26.38116	26.38596	26.42167	26.54004	26.38217	-0.059140523	0.547982427
Q53GF5;A0A024RA52;P25787;C9JCK5;H3BT36;Q6MZI6	Q53GF5;A0A024RA52;P25787;C9JCK5	Proteasome subunit alpha type;Proteasome subunit alpha type-2	PSMA2	21.71996	23.75338	25.68587	24.46893	24.98416	25.13919	-1.144355774	0.419356706
Q53GG0;Q9UHB6;F8VQE1;B4DN52;F8VS07;B3KTW2;F8VRN8;F8VTU2;F8VVQ7	Q53GG0;Q9UHB6;F8VQE1;B4DN52;F8VS07;B3KTW2	LIM domain and actin-binding protein 1	LIMA1	25.92708	26.04539	26.23657	26.03919	26.14959	26.25701	-0.078917821	0.290303795
Q53GI5;B3KN68;Q9Y6Q5;K7EPR4;K7EJJ1;K7EMG5;K7ERH5;K7EL08;K7EK69	Q53GI5;B3KN68;Q9Y6Q5;K7EPR4;K7EJJ1;K7EMG5	AP-1 complex subunit mu-2	AP1M2	23.28864	24.43917	24.64108	24.2097	24.60648	24.40432	-0.283870697	0.258886473
Q53GL5;P48735;Q13584;B4DSZ6;H0YL11	Q53GL5;P48735;Q13584;B4DSZ6;H0YL11	"Isocitrate dehydrogenase [NADP], mitochondrial;Isocitrate dehydrogenase [NADP]"	IDH2	25.08865	25.38054	25.07993	24.65338	24.58107	25.92277	0.130633036	0.105401063
Q53GN4;Q53H17;Q59ER5	Q53GN4;Q53H17;Q59ER5		WDR1	31.08822	31.27114	31.07533	31.14303	31.2081	30.81391	0.089886983	0.260632476
Q53GS5;B2RBI2;Q96A49;B4E1C9;B4DHY7	Q53GS5;B2RBI2;Q96A49;B4E1C9;B4DHY7	Synapse-associated protein 1	SYAP1	26.11394	26.75226	26.70213	26.0502	26.46056	26.52855	0.17634201	0.279727112
Q53GS7;B3KMG0;A8K3B8	Q53GS7;B3KMG0;A8K3B8	Nucleoporin GLE1	GLE1	28.00983	27.73357	27.86544	28.0682	27.86308	27.68177	-0.001405716	0.003350057
Q53GS9;B9A018;B7Z7L9;A0A087X1B2;B3KPG7;B3KMG1;F8WC91;C9JIU2;A0A087WW31	Q53GS9;B9A018;B7Z7L9;A0A087X1B2;B3KPG7;B3KMG1	U4/U6.U5 tri-snRNP-associated protein 2	USP39	30.47354	30.22734	30.2518	30.51813	30.21512	30.23329	-0.004621506	0.012156671
Q53GW1;Q8WVM8;B7Z738;B7Z5N7;J3KNG4;G3V4I1;G3V5F3;G3V3K9;H0YJS6;H0YJY1	Q53GW1;Q8WVM8;B7Z738;B7Z5N7	Sec1 family domain-containing protein 1	SCFD1	27.2049	27.42238	27.53564	27.27097	27.60675	27.56304	-0.09261322	0.25709918
Q53GX0;Q14680;A0A0D9SGI4;A0A0D9SFF9;A0A0D9SFL8;A0A0D9SFB9	Q53GX0;Q14680	Maternal embryonic leucine zipper kinase	MELK	24.87075	25.07312	24.71926	25.14849	25.01971	24.5632	-0.022753398	0.037639534
Q53GX6;A8K7Q1;Q02818;B4DZX0;H7BZI1;C9JKZ2;Q96BA4;B3KUR6;C9JBD3;C9J3C1	Q53GX6;A8K7Q1;Q02818;B4DZX0;H7BZI1;C9JKZ2	Nucleobindin-1	NUCB1	25.20542	25.15873	26.09313	25.29386	25.55956	25.97826	-0.124796549	0.125746959
Q53GX7;P26639;B2RDX5;Q5M7Z9;B3KTN2;B4DKZ9;D6R9F8;D6RCA5;D6RDJ6;D6RBR8;B7ZLP8;A2RTX5;D6RJ97;D6RHV7;D6RCS6	Q53GX7;P26639;B2RDX5;Q5M7Z9;B3KTN2;B4DKZ9	"Threonine--tRNA ligase, cytoplasmic"	TARS	29.22458	29.64355	29.91855	29.23027	29.47164	29.65613	0.142876943	0.237862728
Q53GZ2;Q9NVU0;B4DDR0;A0A0C4DH01;H3BM46;H3BRY1;H3BSI5;H3BMR4;H3BSM3;H3BNJ0;H3BS41	Q53GZ2;Q9NVU0;B4DDR0;A0A0C4DH01	DNA-directed RNA polymerase III subunit RPC5	POLR3E	25.74863	25.75302	26.14633	26.03313	25.87832	26.02227	-0.09524854	0.270598849
Q53H22;A8K4H7;Q06203;D6RCC8;Q59G63;D6RE15	Q53H22;A8K4H7;Q06203	Amidophosphoribosyltransferase	PPAT	23.87277	24.77243	25.62419	24.32471	24.79029	24.78212	0.124090195	0.083067472
Q53H26;Q06AH7;A0A0K0K1H8;P02787;B4E1B2;B4DI57;B4DHZ6;H7C5E8;B4DEX9;A0PJA6;C9JB55;F8WEK9;F8WCI6;C9JVG0	Q53H26;Q06AH7;A0A0K0K1H8;P02787;B4E1B2;B4DI57;B4DHZ6	Serotransferrin	TF	23.77696	23.29109	25.05408	22.19318	23.35767	24.40613	0.721713384	0.364134559
Q53H29;Q7Z3B4;Q53FD7;B4DRV5;Q9NSY5	Q53H29;Q7Z3B4;Q53FD7;B4DRV5	Nucleoporin p54	NUP54	29.80953	29.64031	29.61477	29.74951	29.43732	29.47133	0.135482788	0.510644121
Q53H47;B4DND2;Q96H41;B9ZVV8;B7Z6N6	Q53H47;B4DND2;Q96H41;B9ZVV8	Histone-lysine N-methyltransferase SETMAR;Histone-lysine N-methyltransferase;Transposon Hsmar1 transposase	SETMAR	24.63328	25.37481	24.70145	24.79248	25.1151	24.87675	-0.024930318	0.032924581
Q53H55;B3KMR4;Q8N2W9;Q05DS6	Q53H55;B3KMR4;Q8N2W9	E3 SUMO-protein ligase PIAS4	PIAS4	26.64842	26.52114	26.25018	27.1518	26.70279	26.28569	-0.240182241	0.362794504
Q53H56;A0A024R2X6;Q53FJ3;Q08AK7;A0A024R2T0;Q13107;H7C189;C9JNU9	Q53H56;A0A024R2X6;Q53FJ3;Q08AK7;A0A024R2T0;Q13107;H7C189	Ubiquitin carboxyl-terminal hydrolase;Ubiquitin carboxyl-terminal hydrolase 4	USP4	24.45186	24.6457	24.62405	24.58938	24.53136	24.54622	0.01821963	0.102809822
Q53H60;O60508;Q59H56;Q5SRN1;Q2TA76;B4DHE3	Q53H60;O60508;Q59H56;Q5SRN1	Pre-mRNA-processing factor 17	CDC40	28.43249	28.25881	28.27249	28.39742	28.28061	28.32573	-0.013325373	0.07145778
Q53HA4;Q5T5C7;P49591;Q0VGA5	Q53HA4;Q5T5C7;P49591;Q0VGA5	"Serine--tRNA ligase, cytoplasmic"	SARS	28.50032	28.70876	29.36482	28.39423	28.61186	29.02078	0.182342529	0.223404891
Q53HD9;Q53GE7;Q99614;H0YB37	Q53HD9;Q53GE7;Q99614	Tetratricopeptide repeat protein 1	TTC1	25.44054	26.3949	26.92241	25.32834	26.02181	25.51929	0.629465739	0.584511069
Q53HG5;A8K4K9;Q15006;H0YAS9;E5RGJ2	Q53HG5;A8K4K9;Q15006	ER membrane protein complex subunit 2	EMC2	24.79407	25.06242	25.20236	24.61026	24.97954	24.87164	0.199133555	0.541616934
Q53HG7;Q14247;A0A024R5M3;Q76MU0;B3KRK4;B4E358;H0YEV2;H0YCD9;A0A0B6XJY7	Q53HG7;Q14247;A0A024R5M3;Q76MU0	Src substrate cortactin	CTTN;EMS1	28.84461	29.15349	29.13426	28.87344	28.89779	28.83999	0.173714956	0.791732984
Q53HG9;O95067;Q7Z4Z4;Q5U0M0;H0YMP3	Q53HG9;O95067;Q7Z4Z4;Q5U0M0;H0YMP3	G2/mitotic-specific cyclin-B2	CCNB2	25.2488	25.472	25.4257	25.40717	25.32841	25.10873	0.100726446	0.376490452
Q53HH3;A0A1U9X7S4;Q92759;B4DNU0;A0A0G2JHJ2	Q53HH3;A0A1U9X7S4;Q92759;B4DNU0	General transcription factor IIH subunit 4	GTF2H4	25.4008	25.16273	25.23301	25.29386	25.43358	25.5054	-0.145432154	0.70575019
Q53HJ0;Q59EL2;P61201;B4DIH5;B2R6N0;H0YKU5;H0YM03;H0YMC2	Q53HJ0;Q59EL2;P61201;B4DIH5;B2R6N0	COP9 signalosome complex subunit 2	COPS2	27.44039	27.76838	27.65075	27.27994	27.68351	27.73847	0.052530924	0.109496571
Q53HJ6;M0QXB4;O14579;Q7Z4Z1;M0R061	Q53HJ6;M0QXB4;O14579;Q7Z4Z1;M0R061	Coatomer subunit epsilon	COPE	27.24645	27.69192	27.62798	27.19094	27.68459	27.70734	-0.005505244	0.008285958
Q53HL0;O94941;Q53GQ5;A2A2Q6	Q53HL0;O94941;Q53GQ5	RING finger protein 37	UBOX5	22.98815	21.91133	23.00826	23.43428	23.71743	23.09806	-0.780673981	0.901091605
Q53HL2;A8K7A2;B4DXT3	Q53HL2;A8K7A2	Borealin	CDCA8	28.54156	28.22995	27.79135	28.20834	27.98169	27.88512	0.16256841	0.27435732
Q53HS0;P47897;A8K3A8;B4DNN3;A0A0U1RQT0;B7Z840;A0A0U1RRI9;A0A0U1RQE9;A0A0U1RQL2;A0A0U1RQM8;A0A0U1RQU2;B4DTH6	Q53HS0;P47897;A8K3A8;B4DNN3	Glutamine--tRNA ligase	QARS	28.07102	28.64962	28.86109	27.86337	28.53738	28.69292	0.162687302	0.177957384
Q53HT6;Q53G72;P51572;C9JSP1;C9JQ75;C9J0M4;C9JMD7;C9JM14	Q53HT6;Q53G72;P51572;C9JSP1;C9JQ75;C9J0M4;C9JMD7	B-cell receptor-associated protein 31	BCAP31	25.05941	25.63716	26.10895	25.50715	25.50643	26.3404	-0.182821274	0.167615482
Q53HU0;P50990;Q7Z759;H7C4C8;H7C2U0	Q53HU0;P50990;Q7Z759	T-complex protein 1 subunit theta	CCT8	30.57245	31.25957	31.62897	30.59085	31.25676	31.35295	0.086809158	0.078124372
Q53HV2;Q99832;Q6IBT3;B7Z7I4;B7Z1C9;F8WAM2;F8WBP8;A0A0D9SG95	Q53HV2;Q99832;Q6IBT3;B7Z7I4;B7Z1C9	T-complex protein 1 subunit eta	CCT7	29.39503	30.11719	30.52178	29.45123	30.02631	30.26607	0.096801122	0.083853563
Q53R19;O15144;Q9BXV5;A0A024R408;C9JTV5;G5E9J0;H7C3F9;G5E9S7	Q53R19;O15144;Q9BXV5;A0A024R408	Actin-related protein 2/3 complex subunit 2	ARPC2	28.86903	29.25018	29.31079	28.86629	29.07406	29.41498	0.0248909	0.040026791
Q53RG0;O60573;B9A044;B8ZZ50;Q59FE1;B8ZZL3;C9JEL3;B4E1E4;B9A023	Q53RG0;O60573;B9A044;B8ZZ50;Q59FE1;B8ZZL3;C9JEL3	Eukaryotic translation initiation factor 4E type 2	tmp_locus_9;EIF4E2	24.9188	25.26338	25.97323	25.32512	25.13379	25.21468	0.160606384	0.1956328
Q53SS8;Q15365	Q53SS8;Q15365	Poly(rC)-binding protein 1	PCBP1	32.0723	32.03407	31.99776	32.00068	32.06757	32.02733	0.002851486	0.033198248
Q53T76;A8K1Z2;A0A140VJK2;P43304;B7Z601;Q8WUQ0;F5GYK7;A0A0S2Z3S0	Q53T76;A8K1Z2;A0A140VJK2;P43304;B7Z601	"Glycerol-3-phosphate dehydrogenase;Glycerol-3-phosphate dehydrogenase, mitochondrial"	GPD2	24.42528	25.51548	25.94013	24.4742	25.46348	26.0228	-0.026529948	0.013729885
Q53T94;F8WE32;U3KQ75;F8WDU0	Q53T94	TATA box-binding protein-associated factor RNA polymerase I subunit B	TAF1B	24.57375	24.23732	24.03322	24.35198	24.30563	24.55403	-0.12245369	0.28165991
Q53TX8;C9J840	Q53TX8;C9J840		MAP4K4	24.56098	24.19325	24.52097	24.80055	24.53279	22.46995	0.490638733	0.262500762
Q53X93;Q5U0J5;P16220;C9JBT4;C9J896;Q4ZG78;C9J4L5;B7Z7P1;H7C3I0;E7EWP8;B7Z5C6;H7C1R5	Q53X93;Q5U0J5;P16220;C9JBT4;C9J896;Q4ZG78	Cyclic AMP-responsive element-binding protein 1	CREB1	25.94777	26.09666	26.07016	26.34831	26.0831	26.30124	-0.206021627	1.032716795
Q53XC0;P05198;G3V4T5;H0YJS4	Q53XC0;P05198;G3V4T5;H0YJS4	Eukaryotic translation initiation factor 2 subunit 1	EIF2S1	27.96406	28.46505	28.96452	27.61147	28.12834	28.66482	0.329665502	0.322593448
Q53XL8;Q53HB3;P62191;G3V4X1	Q53XL8;Q53HB3;P62191	26S protease regulatory subunit 4	PSMC1	27.87964	28.31207	28.90882	27.98283	28.4785	28.90409	-0.088295619	0.077770607
Q53XM7;O95292;B3KVU7;Q6ZSP7;E5RK64;Q59EZ6;B4DNS4;Q6ZR82	Q53XM7;O95292;B3KVU7;Q6ZSP7	Vesicle-associated membrane protein-associated protein B/C	VAPB	26.60329	26.90896	26.87197	26.61133	26.9695	27.28154	-0.159381866	0.299281618
Q53XR2;B3KST9;F8W8D3;Q14493;H7C4H8;H0YAE8;E7EUV9;B4DUW7;B3KSC5	Q53XR2;B3KST9;F8W8D3;Q14493;H7C4H8;H0YAE8;E7EUV9;B4DUW7	Histone RNA hairpin-binding protein	SLBP	24.30543	23.74057	23.95837	24.12289	23.54298	25.0175	-0.226336161	0.188415111
Q53XR6;Q15796;B7Z5N5;K7EJX0;H3BVD1;H0YMP2;H0YL71;H3BP09;K7ERC7;H0YNV1;K7ESI8;K7EL92;H0YKE2;H3BQ00;B7Z725	Q53XR6;Q15796;B7Z5N5;K7EJX0	Mothers against decapentaplegic homolog;Mothers against decapentaplegic homolog 2	SMAD2	25.54987	25.63059	24.95708	25.70904	25.3683	25.61515	-0.184982936	0.322487941
Q53Y06;P36543;C9J8H1;A0A140VKA8;Q96A05	Q53Y06;P36543;C9J8H1	V-type proton ATPase subunit E 1	ATP6V1E1	27.07439	26.38777	26.92468	26.24362	26.19522	27.03706	0.303646088	0.370053995
Q53Y97;Q53FB7;A8K9A5;P04818	Q53Y97;Q53FB7;A8K9A5;P04818	Thymidylate synthase	TYMS	25.05631	25.41912	26.16938	25.45441	25.6841	26.24534	-0.246347427	0.240892692
Q53YC7;A0A024R919;P40424;H0YLF5;H0YKH1;A0A087X0P4;B7Z774;H0YLB0;A0A0A0MTI0;H0YLD4;H0YLT4;A8K5V0;F8WA05;H0YLM3;S4R377	Q53YC7;A0A024R919;P40424;H0YLF5;H0YKH1;A0A087X0P4;B7Z774;H0YLB0;A0A0A0MTI0;H0YLD4;H0YLT4;A8K5V0;F8WA05	Pre-B-cell leukemia transcription factor 1	PBX1	25.14246	25.15573	24.78985	25.29263	24.94673	25.1411	-0.097475052	0.246985134
Q53YD7;P26641;B4DUP0;B4DUK7;B4DSR4;Q2F838;Q2F840	Q53YD7;P26641;B4DUP0	Elongation factor 1-gamma	EEF1G	29.73169	30.46597	30.9897	29.45158	30.2783	30.59726	0.286738714	0.224185276
Q53YD8;P36404;V9GYD0;B4DGG0	Q53YD8;P36404;V9GYD0;B4DGG0	ADP-ribosylation factor-like protein 2	hCG_23373;ARL2;ARL2-SNX15	25.48514	25.66107	25.57949	25.42934	25.51081	25.86823	-0.027561188	0.066721428
Q53Z07;P32969;D6RAN4;H0Y9V9;E7ESE0;H0Y9R4;B4E1M5;B4DLV8;Q2NKY6	Q53Z07;P32969;D6RAN4;H0Y9V9;E7ESE0;H0Y9R4;B4E1M5;B4DLV8	60S ribosomal protein L9	RPL9	27.70688	28.14904	28.60375	27.33433	28.03071	28.0681	0.342180252	0.41324035
Q541A5;Q92890;B4E3I3;B7Z9N3;C9JNP9;C9IZG3;C9J6N9	Q541A5;Q92890;B4E3I3;B7Z9N3;C9JNP9;C9IZG3	Ubiquitin fusion degradation protein 1 homolog	ufd1;UFD1L	27.39926	27.61506	28.24027	27.67169	27.70359	27.935	-0.018563588	0.023369969
Q541S4;Q548C9;B1AMS2;Q6B514;B4DZW0;Q8NFH9;Q14141;Q6NT82;B4E049;B4DPT4;Q8NFI2;Q8NFI0;Q8NFI1	Q541S4;Q548C9;B1AMS2;Q6B514;B4DZW0;Q8NFH9;Q14141;Q6NT82;B4E049;B4DPT4;Q8NFI2;Q8NFI0	Septin-6	Sep-06	22.9835	25.29974	25.21538	24.76598	25.33613	25.48935	-0.697611491	0.369650031
Q548N1;Q9UK41;E9PQR7;A0A0S2Z5H5;E9PM90;E9PR04;E9PLM9	Q548N1;Q9UK41;E9PQR7;A0A0S2Z5H5;E9PM90	Vacuolar protein sorting-associated protein 28 homolog	VPS28	25.30166	25.23491	25.36676	24.98811	25.42352	25.15054	0.113722483	0.357053736
Q549M9;A0A024RBX8;P56377;H7BZG6;B7Z853;H0Y673;F6SFB5;B7Z3M9;Q7Z677	Q549M9;A0A024RBX8;P56377;H7BZG6;B7Z853;H0Y673;F6SFB5;B7Z3M9;Q7Z677	AP-1 complex subunit sigma-2	AP1S2;DKFZp779P0659	24.64268	24.61324	25.42272	24.68464	24.98564	24.95806	0.016767502	0.019802542
Q549N0;Q9Y281	Q549N0;Q9Y281	Cofilin-2	CFL2	22.57315	23.40224	23.70282	23.53765	23.27682	23.64174	-0.259338379	0.296425702
Q549N5;Q9Y5M8;H7C4H2;C9J5Z8	Q549N5;Q9Y5M8;H7C4H2	Signal recognition particle receptor subunit beta	SRPRB	25.61824	25.67419	25.71322	25.28747	25.43606	25.92196	0.120054245	0.245116092
Q549U1;Q13595	Q549U1;Q13595	Transformer-2 protein homolog alpha	HSU53209;TRA2A	29.60645	29.3653	29.55353	29.6619	29.54918	29.21702	0.032391866	0.074718141
Q562F6;B7Z7S9;C9JW92	Q562F6;B7Z7S9	Shugoshin-like 2	SGOL2	25.9783	25.36048	25.75743	26.11229	25.8233	26.12573	-0.321706136	0.713897019
Q567R6;A4D1U3;Q04837;A0A0G2JLD8;E7EUY5;C9K0U8	Q567R6;A4D1U3;Q04837;A0A0G2JLD8;E7EUY5;C9K0U8	"Single-stranded DNA-binding protein;Single-stranded DNA-binding protein, mitochondrial"	SSBP1	26.136	26.27704	28.06958	25.82932	26.52183	27.04323	0.362751643	0.194829428
Q569H8;P11474;Q8N4S8;Q96I02;H0YGT3;F5H0E9;A8CGI6;Q96F89;F5GWT5	Q569H8;P11474;Q8N4S8;Q96I02;H0YGT3	Steroid hormone receptor ERR1	ESRRA	25.70063	25.37358	25.19193	25.77065	25.50954	25.47751	-0.163850784	0.394543175
Q56NI9;H0YB88;E5RFE4;E5RIE3	Q56NI9	N-acetyltransferase ESCO2	ESCO2	25.1817	24.68576	24.47927	24.87722	23.70366	24.59804	0.389263789	0.401247531
Q58EY4;Q92922;B4DYQ1;Q05CR1;Q05BW5;B4DYF9;F8WE13	Q58EY4;Q92922;B4DYQ1;Q05CR1;Q05BW5;B4DYF9	SWI/SNF complex subunit SMARCC1	SMARCC1	32.40657	32.37568	32.11036	32.35739	32.26595	32.16267	0.035531362	0.118080408
Q58FF8	Q58FF8	Putative heat shock protein HSP 90-beta 2	HSP90AB2P	28.68093	28.96298	29.38622	28.61789	29.10645	28.90707	0.132907232	0.206132749
Q59EC0	Q59EC0			32.30138	32.02627	31.97148	32.17039	32.0445	31.98016	0.034696579	0.10767958
Q59EF6;P17655;B4E1R7;B4DN77;B2RCM3;B3KUH9;Q6ZVC6	Q59EF6;P17655;B4E1R7;B4DN77;B2RCM3;B3KUH9	Calpain-2 catalytic subunit	CAPN2	24.70182	25.24587	25.3505	24.91187	25.40701	25.40331	-0.141335169	0.210939093
Q59EH3;P24666;G5E9R5;A0A140VK37;F2Z2Q9;O75702;D3YTI2	Q59EH3;P24666;G5E9R5;A0A140VK37	Low molecular weight phosphotyrosine protein phosphatase	ACP1	28.83542	28.62547	28.79708	28.9155	28.89035	28.67054	-0.07280604	0.291369583
Q59EM5;P32121;A8K4I6;I3L412;Q68DZ5;K7ENA6;K7EL17	Q59EM5;P32121;A8K4I6;I3L412;Q68DZ5;K7ENA6	Beta-arrestin-2	ARRB2;DKFZp686L0365	24.16423	24.46973	24.11878	24.51021	24.34868	24.02715	-0.044431686	0.08783041
Q59ER4;B4DN85;Q96J02;A0A1W2PNZ8;H0YBS9;H0YBA4	Q59ER4;B4DN85;Q96J02	E3 ubiquitin-protein ligase Itchy homolog	ITCH	24.85586	24.69221	24.25846	24.59434	24.68742	24.44525	0.026508967	0.047359082
